기관코드,전체기관명,최하위기관명,대표기관코드,기관유형,폐지구분,등록자
7822159,"강원특별자치도교육청 강원특별자치도원주교육지원청 소초중학교","소초중학교",7822000,"중학교 중학교(본교) ",현존,
7832081,"강원특별자치도교육청 강원특별자치도강릉교육지원청 강릉해람중학교","강릉해람중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832082,"강원특별자치도교육청 강원특별자치도강릉교육지원청 하슬라중학교","하슬라중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832083,"강원특별자치도교육청 강원특별자치도강릉교육지원청 강릉중학교","강릉중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832084,"강원특별자치도교육청 강원특별자치도강릉교육지원청 경포중학교","경포중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832085,"강원특별자치도교육청 강원특별자치도강릉교육지원청 관동중학교","관동중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832086,"강원특별자치도교육청 강원특별자치도강릉교육지원청 동명중학교","동명중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832087,"강원특별자치도교육청 강원특별자치도강릉교육지원청 사천중학교","사천중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832088,"강원특별자치도교육청 강원특별자치도강릉교육지원청 솔올중학교","솔올중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832089,"강원특별자치도교육청 강원특별자치도강릉교육지원청 옥계중학교","옥계중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832090,"강원특별자치도교육청 강원특별자치도강릉교육지원청 왕산중학교","왕산중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832091,"강원특별자치도교육청 강원특별자치도강릉교육지원청 율곡중학교","율곡중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832092,"강원특별자치도교육청 강원특별자치도강릉교육지원청 주문진중학교","주문진중학교",7832000,"중학교 중학교(본교) 공립",현존,
7832093,"강원특별자치도교육청 강원특별자치도강릉교육지원청 강릉중학교부설방송통신중학교","강릉중학교부설방송통신중학교",7832000,"중학교 기타중학교과정 공립",현존,
7832095,"강원특별자치도교육청 강원특별자치도강릉교육지원청 강릉농업고등학교병설관동중학교","강릉농업고등학교병설관동중학교",7832000,"중학교 중학교(본교) ",현존,김진우
7842032,"강원특별자치도교육청 강원특별자치도동해교육지원청 동해광희중학교","동해광희중학교",7842000,"중학교 중학교(본교) 사립",현존,
7842033,"강원특별자치도교육청 강원특별자치도동해교육지원청 동해삼육중학교","동해삼육중학교",7842000,"중학교 중학교(본교) 사립",현존,
7842034,"강원특별자치도교육청 강원특별자치도동해교육지원청 동해중학교","동해중학교",7842000,"중학교 중학교(본교) 공립",현존,
7842035,"강원특별자치도교육청 강원특별자치도동해교육지원청 묵호중학교","묵호중학교",7842000,"중학교 중학교(본교) 공립",현존,
7842036,"강원특별자치도교육청 강원특별자치도동해교육지원청 북평중학교","북평중학교",7842000,"중학교 중학교(본교) 공립",현존,
7842037,"강원특별자치도교육청 강원특별자치도동해교육지원청 예람중학교","예람중학교",7842000,"중학교 중학교(본교) 공립",현존,
7842038,"강원특별자치도교육청 강원특별자치도동해교육지원청 하랑중학교","하랑중학교",7842000,"중학교 중학교(본교) 공립",현존,
7852024,"강원특별자치도교육청 강원특별자치도태백교육지원청 상장중학교","상장중학교",7852000,"중학교 중학교(본교) 공립",현존,
7852025,"강원특별자치도교육청 강원특별자치도태백교육지원청 세연중학교","세연중학교",7852000,"중학교 중학교(본교) 공립",현존,
7852026,"강원특별자치도교육청 강원특별자치도태백교육지원청 철암중학교","철암중학교",7852000,"중학교 중학교(본교) 공립",현존,
7852027,"강원특별자치도교육청 강원특별자치도태백교육지원청 태백중학교","태백중학교",7852000,"중학교 중학교(본교) 공립",현존,
7852028,"강원특별자치도교육청 강원특별자치도태백교육지원청 함태중학교","함태중학교",7852000,"중학교 중학교(본교) 공립",현존,
7852029,"강원특별자치도교육청 강원특별자치도태백교육지원청 황지중학교","황지중학교",7852000,"중학교 중학교(본교) 공립",현존,
7863054,"강원특별자치도교육청 강원특별자치도속초양양교육지원청 강현중학교","강현중학교",7863000,"중학교 중학교(본교) 공립",현존,
7863055,"강원특별자치도교육청 강원특별자치도속초양양교육지원청 설악중학교","설악중학교",7863000,"중학교 중학교(본교) 공립",현존,
7863056,"강원특별자치도교육청 강원특별자치도속초양양교육지원청 설온중학교","설온중학교",7863000,"중학교 중학교(본교) 공립",현존,
7863057,"강원특별자치도교육청 강원특별자치도속초양양교육지원청 속초중학교","속초중학교",7863000,"중학교 중학교(본교) 공립",현존,
7863058,"강원특별자치도교육청 강원특별자치도속초양양교육지원청 속초해랑중학교","속초해랑중학교",7863000,"중학교 중학교(본교) 공립",현존,
7863059,"강원특별자치도교육청 강원특별자치도속초양양교육지원청 양양중학교","양양중학교",7863000,"중학교 중학교(본교) 공립",현존,
7863060,"강원특별자치도교육청 강원특별자치도속초양양교육지원청 현남중학교","현남중학교",7863000,"중학교 중학교(본교) 공립",현존,
7863061,"강원특별자치도교육청 강원특별자치도속초양양교육지원청 현북중학교","현북중학교",7863000,"중학교 중학교(본교) 공립",현존,
7872037,"강원특별자치도교육청 강원특별자치도삼척교육지원청 가곡중학교","가곡중학교",7872000,"중학교 중학교(본교) 공립",현존,
7872038,"강원특별자치도교육청 강원특별자치도삼척교육지원청 근덕중학교","근덕중학교",7872000,"중학교 중학교(본교) 공립",현존,
7872039,"강원특별자치도교육청 강원특별자치도삼척교육지원청 도계중학교","도계중학교",7872000,"중학교 중학교(본교) 공립",현존,
7872040,"강원특별자치도교육청 강원특별자치도삼척교육지원청 미로중학교","미로중학교",7872000,"중학교 중학교(본교) 공립",현존,
7872041,"강원특별자치도교육청 강원특별자치도삼척교육지원청 삼척중학교","삼척중학교",7872000,"중학교 중학교(본교) 공립",현존,
7872042,"강원특별자치도교육청 강원특별자치도삼척교육지원청 원덕중학교","원덕중학교",7872000,"중학교 중학교(본교) 공립",현존,
7872043,"강원특별자치도교육청 강원특별자치도삼척교육지원청 임원중학교","임원중학교",7872000,"중학교 중학교(본교) 공립",현존,
7872044,"강원특별자치도교육청 강원특별자치도삼척교육지원청 청아중학교","청아중학교",7872000,"중학교 중학교(본교) 공립",현존,
7872045,"강원특별자치도교육청 강원특별자치도삼척교육지원청 하장중학교","하장중학교",7872000,"중학교 중학교(본교) 공립",현존,
7872046,"강원특별자치도교육청 강원특별자치도삼척교육지원청 삼일중학교","삼일중학교",7872000,"중학교 중학교(본교) 사립",현존,
7882055,"강원특별자치도교육청 강원특별자치도홍천교육지원청 내면중학교","내면중학교",7882000,"중학교 중학교(본교) 공립",현존,
7882056,"강원특별자치도교육청 강원특별자치도홍천교육지원청 내촌중학교","내촌중학교",7882000,"중학교 중학교(본교) 공립",현존,
7882057,"강원특별자치도교육청 강원특별자치도홍천교육지원청 동화중학교","동화중학교",7882000,"중학교 중학교(본교) 공립",현존,
7882058,"강원특별자치도교육청 강원특별자치도홍천교육지원청 두촌중학교","두촌중학교",7882000,"중학교 중학교(본교) 공립",현존,
7882059,"강원특별자치도교육청 강원특별자치도홍천교육지원청 서석중학교","서석중학교",7882000,"중학교 중학교(본교) 공립",현존,
7882060,"강원특별자치도교육청 강원특별자치도홍천교육지원청 양덕중학교","양덕중학교",7882000,"중학교 중학교(본교) 공립",현존,
7882061,"강원특별자치도교육청 강원특별자치도홍천교육지원청 한서중학교","한서중학교",7882000,"중학교 중학교(본교) 공립",현존,
7882062,"강원특별자치도교육청 강원특별자치도홍천교육지원청 홍천여자중학교","홍천여자중학교",7882000,"중학교 중학교(본교) 공립",현존,
7882063,"강원특별자치도교육청 강원특별자치도홍천교육지원청 홍천중학교","홍천중학교",7882000,"중학교 중학교(본교) 공립",현존,
7882064,"강원특별자치도교육청 강원특별자치도홍천교육지원청 화촌중학교","화촌중학교",7882000,"중학교 중학교(본교) 공립",현존,
7882065,"강원특별자치도교육청 강원특별자치도홍천교육지원청 팔렬중학교","팔렬중학교",7882000,"중학교 중학교(본교) 사립",현존,
7882066,"강원특별자치도교육청 강원특별자치도홍천교육지원청 해밀학교","해밀학교",7882000,"중학교 중학교(본교) 사립",현존,
7892034,"강원특별자치도교육청 강원특별자치도횡성교육지원청 갑천중학교","갑천중학교",7892000,"중학교 중학교(본교) 공립",현존,
7892035,"강원특별자치도교육청 강원특별자치도횡성교육지원청 강림중학교","강림중학교",7892000,"중학교 중학교(본교) 공립",현존,
